track_id,weight
147934,1
147894,0.9874
148074,0.9444
147854,0.9141
147584,0.899
147664,0.8939
147574,0.8384
148054,0.8131
147914,0.7525
147814,0.7475
147624,0.7146
147804,0.7121
147684,0.6692
147554,0.6616
147974,0.6237
147954,0.6035
147784,0.596
147734,0.5657
147614,0.5429
147454,0.5354
147474,0.5126
148064,0.5051
148014,0.4848
147864,0.4722
147834,0.4697
147984,0.4571
147694,0.4495
147594,0.4444
147844,0.4419
147564,0.4318
147884,0.4116
147994,0.4091
148024,0.3914
147874,0.3889
147714,0.3864
147674,0.3813
147484,0.3788
147514,0.3788
147824,0.3788
147744,0.3763
147544,0.3712
148034,0.3611
147904,0.3561
148044,0.3535
147774,0.3333
147724,0.3157
147524,0.298
147634,0.298
147534,0.2879
147964,0.2854
147924,0.2702
147764,0.2652
147604,0.2626
147754,0.2626
147644,0.2525
147464,0.2449
147794,0.2374
147944,0.2348
148004,0.2348
147704,0.2323
147654,0.2273
147494,0.2197
147504,0.2071
179713,0.1338
179748,0.1338
179784,0.1288
179822,0.1288
179770,0.1237
179705,0.1086
179709,0.101
179744,0.0884
179779,0.0884
179830,0.0884
179743,0.0859
179828,0.0808
179742,0.0758
179776,0.0758
179781,0.0758
179712,0.0732
179785,0.0732
179708,0.0707
179771,0.0707
179775,0.0707
179747,0.0682
179823,0.0657
179829,0.0657
179780,0.0606
179774,0.0556
179706,0.053
179749,0.053
179710,0.048
179746,0.0455
179707,0.0429
179777,0.0429
179778,0.0429
179825,0.0429
179769,0.0404
179773,0.0404
179826,0.0404
179772,0.0328
179782,0.0303
179711,0.0278
179741,0.0278
179745,0.0227
179768,0.0227
179783,0.0227
179824,0.0227
179827,0.0227
140623,0.0177
140343,0.0152
97043,0.0152
97663,0.0152
139473,0.0126
95223,0.0126
98823,0.0126
99623,0.0126
140463,0.0101
140773,0.0101
148654,0.0101
95203,0.0101
139343,0.0076
140293,0.0076
96703,0.0076
148354,0.0051
148474,0.0051
148484,0.0051
148634,0.0051
149154,0.0051
146784,0.0025
147274,0.0025
147294,0.0025
148134,0.0025
148204,0.0025
148534,0.0025
148754,0.0025
148944,0.0025
149074,0.0025
149144,0.0025
149214,0.0025
149324,0.0025
156144,0.0025
156194,0.0025
156244,0.0025
156424,0.0025
156514,0.0025
156724,0.0025
156844,0.0025
156944,0.0025
156984,0.0025
157114,0.0025
157284,0.0025
157464,0.0025
157524,0.0025
157594,0.0025
157694,0.0025
158094,0.0025
158434,0.0025
158454,0.0025
158544,0.0025
158714,0.0025
158784,0.0025
158964,0.0025
36953,0.0025
36963,0.0025
36973,0.0025
37103,0.0025
56923,0.0025
57033,0.0025
57253,0.0025
72243,0.0025
