track_id,weight
80093,1
79163,0.7018
81103,0.5919
79873,0.5874
80273,0.5659
78953,0.565
78443,0.5606
79963,0.5396
79543,0.4698
78743,0.4475
80493,0.3706
79073,0.3576
78063,0.3406
78593,0.3353
78353,0.312
78403,0.2906
80163,0.2834
80583,0.257
78273,0.2289
79793,0.2155
79313,0.2083
78573,0.2052
80683,0.2016
78313,0.1967
79923,0.1878
79013,0.1815
78463,0.1739
78673,0.1708
80153,0.1703
78363,0.1632
79303,0.1511
80743,0.1506
80633,0.1354
79643,0.1328
78643,0.1319
79513,0.1314
78203,0.1278
79703,0.1216
79943,0.1203
78453,0.1162
78173,0.1153
79323,0.1153
78783,0.1104
80553,0.1082
79153,0.1064
80563,0.1042
80423,0.1001
78303,0.0992
80043,0.0979
79113,0.0975
78963,0.0943
78373,0.0934
79883,0.0899
78083,0.089
78763,0.0885
80663,0.0876
80823,0.0854
78993,0.0827
80373,0.0827
79333,0.0814
79933,0.0805
79833,0.0796
78833,0.0787
78073,0.0755
78093,0.0751
80033,0.0724
78493,0.0715
79593,0.0711
80513,0.0706
80803,0.0706
80483,0.0688
78733,0.0684
80913,0.0679
79123,0.0671
79553,0.0653
78033,0.0617
78323,0.0617
78883,0.0617
78913,0.0617
81113,0.0612
78103,0.0595
81153,0.059
79353,0.0586
79393,0.0581
79863,0.0581
80693,0.0577
78753,0.0572
79733,0.0572
79003,0.0545
79183,0.0545
78333,0.0541
78543,0.0541
80053,0.0532
78253,0.0527
78813,0.0523
78623,0.0519
79913,0.0519
81003,0.0519
80963,0.0514
79443,0.051
79463,0.051
79843,0.051
80613,0.051
81023,0.0505
80623,0.0501
79533,0.0496
80793,0.0496
78133,0.0492
78153,0.0492
78423,0.0492
78213,0.0478
78483,0.0478
79823,0.0474
78553,0.0469
79653,0.046
79023,0.0456
80233,0.0451
78513,0.0447
79053,0.0447
79203,0.0447
120873,0.0443
77963,0.0443
78143,0.0438
78023,0.0434
78383,0.0429
78853,0.0429
80673,0.0429
79273,0.042
80853,0.042
79613,0.0416
80723,0.0411
78523,0.0407
80393,0.0402
79403,0.0398
79563,0.0398
120743,0.0384
78283,0.0384
79343,0.0384
78183,0.038
