track_id,weight
78993,1
80663,0.7488
78953,0.711
79113,0.6402
80093,0.601
80103,0.5598
80583,0.5315
79073,0.5033
80683,0.4411
78743,0.4381
79963,0.4289
80803,0.3664
80653,0.3598
80593,0.3186
79163,0.3051
78943,0.2577
78273,0.2573
80493,0.2442
80743,0.2403
79873,0.236
120873,0.2342
80713,0.2273
79543,0.2056
80503,0.2047
80273,0.2038
80153,0.1847
80163,0.183
79103,0.1712
78673,0.1704
77953,0.1612
78043,0.1612
81083,0.1473
78593,0.1425
79293,0.1404
81103,0.1404
78303,0.1391
77973,0.1312
80863,0.1239
81153,0.1139
79503,0.1134
78403,0.1121
78083,0.1108
120953,0.1104
79303,0.1086
80553,0.1073
78853,0.103
78383,0.1
78573,0.1
80783,0.1
78843,0.0991
79393,0.0973
80443,0.0956
78473,0.0952
81033,0.0947
79943,0.0913
80693,0.0904
120923,0.0882
79013,0.0878
78363,0.086
79433,0.086
120903,0.0847
80563,0.083
79483,0.0821
78313,0.0804
80513,0.0782
79193,0.0761
80823,0.0752
80793,0.0748
78413,0.0739
80633,0.0721
80733,0.0721
78963,0.07
120933,0.0691
79283,0.0678
79883,0.0669
77963,0.0665
79323,0.0661
80053,0.0656
80613,0.0643
77993,0.0639
78643,0.063
78723,0.0621
79513,0.0621
80923,0.0621
80423,0.0617
80543,0.0617
78913,0.0613
80123,0.0613
80673,0.0613
79083,0.06
80753,0.0595
78453,0.0582
78803,0.0578
79313,0.0574
81143,0.0556
79833,0.0552
80463,0.0552
80773,0.0548
80043,0.0543
78933,0.0535
78893,0.053
78733,0.0522
78823,0.0522
79243,0.0517
79893,0.0508
80373,0.0508
80113,0.0491
79183,0.0478
79953,0.0478
78763,0.0474
80723,0.0456
80873,0.0456
80843,0.0448
78833,0.0443
79573,0.0443
79643,0.0443
80523,0.0439
79653,0.0435
81053,0.0435
80403,0.043
79533,0.0426
79593,0.0426
80883,0.0426
79003,0.0422
78883,0.0413
80903,0.0409
80483,0.04
78203,0.0395
78423,0.0395
79153,0.0395
80643,0.0391
81093,0.0387
120963,0.0382
78813,0.0382
78373,0.0378
79453,0.0374
79903,0.0374
79463,0.0369
79553,0.0369
80143,0.0369
79443,0.0365
78063,0.0361
80033,0.0352
120743,0.0348
78493,0.0348
79423,0.0348
80973,0.0343
78543,0.0339
79223,0.0339
120883,0.0335
79933,0.0326
79233,0.0322
80833,0.0317
120693,0.0313
80913,0.0313
80083,0.0309
81113,0.0309
78483,0.03
79133,0.03
78353,0.0287
78863,0.0287
79473,0.0287
80283,0.0287
80533,0.0287
78693,0.0282
79123,0.0282
79143,0.0282
81073,0.0282
78263,0.0274
78553,0.0274
78143,0.0269
78753,0.0269
79063,0.0269
120723,0.0265
78603,0.0265
79803,0.0265
80173,0.0265
80703,0.0261
81133,0.0261
120703,0.0256
78443,0.0256
81023,0.0256
78023,0.0252
78773,0.0252
79363,0.0252
79983,0.0248
80893,0.0248
81123,0.0248
78323,0.0243
81063,0.0243
79173,0.0239
79353,0.0239
79973,0.0239
80963,0.0239
79733,0.0235
80393,0.0235
80813,0.023
78213,0.0217
79753,0.0217
80933,0.0217
78783,0.0213
78073,0.0209
78793,0.0209
79033,0.0209
79343,0.0209
79913,0.0209
80363,0.0209
79213,0.0204
79273,0.0204
81043,0.0204
80433,0.02
80953,0.02
79093,0.0196
80293,0.0196
79053,0.0191
79863,0.0191
120683,0.0187
120893,0.0187
78343,0.0187
78653,0.0187
79043,0.0187
80343,0.0187
80603,0.0187
80623,0.0187
80763,0.0187
81013,0.0187
120663,0.0183
120733,0.0183
79763,0.0183
80183,0.0183
120673,0.0178
120773,0.0178
120863,0.0178
78683,0.0178
80323,0.0178
80413,0.0178
81003,0.0178
78013,0.0174
78903,0.0174
80213,0.0174
80993,0.0174
78163,0.0169
78613,0.0169
79253,0.0169
79413,0.0169
79523,0.0169
79823,0.0169
79843,0.0169
80473,0.0169
120293,0.0165
120343,0.0165
120983,0.0165
78333,0.0165
78983,0.0165
79023,0.0165
79203,0.0165
80853,0.0165
79373,0.0161
80253,0.0161
119093,0.0156
120913,0.0156
79673,0.0156
79923,0.0156
80233,0.0156
78223,0.0152
78633,0.0152
79493,0.0152
120403,0.0148
78513,0.0148
80003,0.0148
118993,0.0143
78703,0.0143
80063,0.0143
78583,0.0139
79383,0.0139
80133,0.0139
120783,0.0135
78973,0.0135
79793,0.0135
80333,0.0135
80353,0.0135
78433,0.013
80013,0.013
80383,0.013
118983,0.0126
78283,0.0126
79713,0.0126
80943,0.0126
78923,0.0122
79403,0.0122
79563,0.0122
80073,0.0122
80303,0.0122
80983,0.0122
80223,0.0117
118653,0.0113
78463,0.0113
79993,0.0113
80263,0.0113
79743,0.0109
80313,0.0109
120713,0.0104
120943,0.0104
120973,0.0104
78113,0.0104
79773,0.0104
118563,0.01
120333,0.01
79813,0.01
80203,0.01
118583,0.0096
120353,0.0096
121013,0.0096
79723,0.0096
80193,0.0096
118933,0.0091
119123,0.0091
119963,0.0091
121033,0.0091
78193,0.0091
78663,0.0091
79683,0.0091
118643,0.0087
118663,0.0087
119053,0.0087
120323,0.0087
79333,0.0087
79693,0.0083
118683,0.0078
118803,0.0078
118953,0.0078
119113,0.0078
120053,0.0078
120143,0.0078
120413,0.0078
120463,0.0078
121053,0.0078
77933,0.0078
77983,0.0078
79783,0.0078
118623,0.0074
120043,0.0074
120093,0.0074
120443,0.0074
118863,0.007
119013,0.007
119973,0.007
120483,0.007
120813,0.007
120833,0.007
78133,0.007
78503,0.007
118633,0.0065
118703,0.0065
118963,0.0065
119003,0.0065
120123,0.0065
120133,0.0065
120763,0.0065
120033,0.0061
120153,0.0061
120433,0.0061
120803,0.0061
120993,0.0061
79663,0.0061
118973,0.0056
120363,0.0056
120373,0.0056
120453,0.0056
120793,0.0056
120853,0.0056
79703,0.0056
118883,0.0052
120823,0.0052
118603,0.0048
119043,0.0048
120283,0.0048
120753,0.0048
78003,0.0048
118573,0.0043
118743,0.0043
119023,0.0043
119133,0.0043
120163,0.0043
120303,0.0043
120313,0.0043
120493,0.0043
118783,0.0039
119033,0.0039
119083,0.0039
119943,0.0039
120003,0.0039
120073,0.0039
120103,0.0039
120393,0.0039
120473,0.0039
120503,0.0039
120843,0.0039
79853,0.0039
118693,0.0035
120113,0.0035
120203,0.0035
78033,0.0035
78093,0.003
78103,0.003
78173,0.003
78253,0.003
118673,0.0026
118733,0.0026
119993,0.0026
120083,0.0026
120383,0.0026
78153,0.0026
78623,0.0026
118593,0.0022
118613,0.0022
118713,0.0022
118753,0.0022
118833,0.0022
118853,0.0022
119953,0.0022
120023,0.0022
120273,0.0022
121073,0.0022
118843,0.0017
118873,0.0017
118903,0.0017
118913,0.0017
119983,0.0017
120063,0.0017
120253,0.0017
120263,0.0017
120423,0.0017
120633,0.0017
121043,0.0017
121063,0.0017
48193,0.0017
78523,0.0017
81253,0.0017
81353,0.0017
81773,0.0017
82123,0.0017
82353,0.0017
82443,0.0017
82493,0.0017
82833,0.0017
83043,0.0017
83113,0.0017
83303,0.0017
83363,0.0017
118813,0.0013
118823,0.0013
118893,0.0013
119063,0.0013
120183,0.0013
120223,0.0013
120523,0.0013
120533,0.0013
120553,0.0013
120573,0.0013
120623,0.0013
121003,0.0013
121023,0.0013
78053,0.0013
78183,0.0013
78233,0.0013
78533,0.0013
79603,0.0013
81413,0.0013
81723,0.0013
89353,0.0013
90673,0.0013
90733,0.0013
93613,0.0013
100753,0.0009
118723,0.0009
118773,0.0009
118793,0.0009
118943,0.0009
120243,0.0009
120513,0.0009
120543,0.0009
120563,0.0009
120583,0.0009
120593,0.0009
120603,0.0009
120613,0.0009
122143,0.0009
44993,0.0009
78123,0.0009
78293,0.0009
78393,0.0009
79613,0.0009
83433,0.0009
90953,0.0009
96883,0.0009
100963,0.0004
102413,0.0004
105563,0.0004
106583,0.0004
108483,0.0004
118763,0.0004
119103,0.0004
120013,0.0004
120193,0.0004
120643,0.0004
122303,0.0004
140333,0.0004
140473,0.0004
140683,0.0004
140723,0.0004
140973,0.0004
141753,0.0004
159814,0.0004
168914,0.0004
170784,0.0004
36973,0.0004
37153,0.0004
40043,0.0004
44873,0.0004
44983,0.0004
46973,0.0004
56913,0.0004
57033,0.0004
69633,0.0004
75073,0.0004
78243,0.0004
79263,0.0004
79583,0.0004
79623,0.0004
81223,0.0004
81823,0.0004
82233,0.0004
83003,0.0004
83023,0.0004
83033,0.0004
83133,0.0004
86663,0.0004
87703,0.0004
88753,0.0004
88983,0.0004
89283,0.0004
90013,0.0004
91913,0.0004
92723,0.0004
94573,0.0004
95993,0.0004
96943,0.0004
96983,0.0004
97363,0.0004
98203,0.0004
98353,0.0004
99683,0.0004
