track_id,weight
146754,1
146774,0.9319
146814,0.9277
146684,0.8979
146844,0.8957
146724,0.8489
146714,0.8106
146694,0.7809
146644,0.7766
146444,0.7468
146484,0.7383
146854,0.7277
146474,0.7128
146574,0.6745
146284,0.6617
146414,0.6574
146454,0.6468
146354,0.6319
146364,0.6255
146294,0.6191
146214,0.6
146154,0.5851
146164,0.566
146144,0.5511
146194,0.5383
145744,0.5255
145804,0.5085
145784,0.4915
145674,0.4894
145934,0.4809
146024,0.466
146064,0.4638
146204,0.4617
146074,0.4596
146184,0.4574
145924,0.4447
145814,0.4362
145874,0.4298
145854,0.4277
145964,0.4213
146764,0.017
146804,0.017
146824,0.017
146604,0.0149
146794,0.0149
149234,0.0149
146864,0.0106
146744,0.0085
146664,0.0064
146834,0.0064
145684,0.0043
146514,0.0043
146634,0.0043
146734,0.0043
101023,0.0021
145704,0.0021
145954,0.0021
145984,0.0021
145994,0.0021
146224,0.0021
146254,0.0021
146314,0.0021
146384,0.0021
146534,0.0021
146584,0.0021
146614,0.0021
146704,0.0021
146874,0.0021
147324,0.0021
147424,0.0021
148944,0.0021
149114,0.0021
159834,0.0021
159894,0.0021
159954,0.0021
160024,0.0021
179094,0.0021
179124,0.0021
21763,0.0021
35503,0.0021
74253,0.0021
