track_id,weight
48543,1
44873,0.8529
77733,0.7669
44993,0.715
48193,0.6654
48043,0.5764
75073,0.5685
43893,0.5118
48103,0.4889
72813,0.4797
73353,0.457
74853,0.4408
141753,0.437
48443,0.3859
46973,0.3826
142063,0.3739
73503,0.3675
46343,0.3401
75543,0.334
76663,0.3129
77033,0.3038
75523,0.2819
75233,0.275
45443,0.2718
43043,0.2473
42243,0.2471
73993,0.2458
43253,0.2428
77683,0.2408
44983,0.2385
74043,0.2357
48453,0.2353
141723,0.2215
72763,0.2195
45573,0.2193
74893,0.2175
142073,0.21
74843,0.2057
74083,0.2051
45233,0.2041
47413,0.2031
43953,0.1968
72843,0.1946
141693,0.1934
74033,0.1808
73863,0.1735
75903,0.169
74923,0.1686
46263,0.1623
141153,0.1613
45043,0.1573
74053,0.1553
77923,0.151
47233,0.15
45283,0.1494
72833,0.1475
48133,0.1447
73413,0.1388
48393,0.138
48353,0.1374
142493,0.1366
44853,0.1366
76263,0.1352
77503,0.1313
44883,0.1301
48783,0.1299
48423,0.1269
45033,0.1224
75863,0.1204
73483,0.1202
75833,0.1186
46353,0.1145
48053,0.1125
73973,0.1125
141673,0.109
141833,0.1088
48023,0.1088
73683,0.1082
73983,0.107
44233,0.1026
75503,0.1023
43133,0.1021
144953,0.1009
76183,0.1007
42343,0.1005
73923,0.0991
77743,0.0942
73893,0.0936
141813,0.092
73463,0.0902
43923,0.0896
77413,0.0882
48033,0.0876
143753,0.0859
74393,0.0857
48493,0.0819
75673,0.0794
75133,0.0786
42203,0.0768
47243,0.076
74343,0.0744
73873,0.0709
43783,0.0693
45293,0.0691
74113,0.0687
43963,0.0673
44953,0.0671
46563,0.0655
77493,0.0653
76213,0.0649
77783,0.0647
77153,0.0642
141213,0.064
74133,0.0638
142043,0.0632
47223,0.063
142793,0.0622
48093,0.0606
47013,0.0598
74403,0.059
73513,0.0557
76173,0.0557
47273,0.0551
75893,0.0543
142503,0.0541
74833,0.0541
141133,0.0531
168144,0.0529
45323,0.0525
77893,0.0519
46843,0.0513
141103,0.0509
75223,0.0507
72923,0.0499
43853,0.0492
47283,0.0486
142033,0.048
72913,0.0478
75043,0.0472
77793,0.0468
75533,0.0464
76253,0.0462
45843,0.0458
141913,0.0456
142253,0.0456
44073,0.0456
48213,0.0444
74003,0.0442
47073,0.044
74333,0.044
72753,0.0434
74073,0.0434
45603,0.0426
72803,0.0426
75553,0.0422
43673,0.0415
45543,0.0413
48853,0.0413
142893,0.0411
72773,0.0411
74883,0.0395
44253,0.0391
141183,0.0379
43443,0.0379
45063,0.0379
45253,0.0379
77723,0.0379
47033,0.0377
48563,0.0377
42463,0.0371
44843,0.0371
76193,0.0371
141853,0.0367
142133,0.0367
142883,0.0367
43393,0.0367
42323,0.0361
73643,0.0359
43773,0.0357
44923,0.0357
43933,0.0355
168384,0.0353
76363,0.0353
44463,0.0345
45563,0.0345
44153,0.034
47213,0.0336
142873,0.0332
73593,0.0332
74023,0.033
72823,0.0326
76233,0.0326
75493,0.0322
47313,0.0316
142783,0.0314
43883,0.031
47803,0.0308
77473,0.0306
72853,0.0304
48163,0.0302
72863,0.0298
43763,0.0296
76983,0.0296
42643,0.0294
48533,0.0292
75913,0.0292
76463,0.0292
45503,0.029
141923,0.0286
73843,0.0286
142713,0.0284
142853,0.0282
75763,0.0282
47153,0.028
73553,0.028
76203,0.0276
142913,0.0274
76223,0.0274
77083,0.0274
75603,0.0272
75873,0.0272
142553,0.027
75513,0.027
73583,0.0265
75413,0.0263
47553,0.0259
72783,0.0259
142723,0.0257
74383,0.0257
46613,0.0255
45103,0.0251
46773,0.0249
74733,0.0247
142943,0.0243
141933,0.0239
46993,0.0239
44943,0.0235
74103,0.0235
76243,0.0233
43063,0.0231
45453,0.0231
43903,0.0229
44083,0.0227
48363,0.0227
74123,0.0227
72933,0.0225
75063,0.0225
77393,0.0225
142933,0.0223
47733,0.0221
76053,0.0221
74153,0.0219
42073,0.0217
73523,0.0217
48333,0.0215
74743,0.0215
76333,0.0213
77753,0.0213
72793,0.0211
73903,0.0211
73563,0.0209
75213,0.0209
46703,0.0205
46753,0.0205
74643,0.0205
75023,0.0205
142443,0.0201
45003,0.0201
73883,0.0201
141963,0.0199
74013,0.0199
45183,0.0197
47053,0.0197
68663,0.0197
73743,0.0197
73913,0.0197
142813,0.0195
47783,0.0195
74873,0.0195
43683,0.0193
46953,0.0191
42093,0.0188
44333,0.0188
77163,0.0188
46823,0.0186
43823,0.0184
74993,0.0184
141863,0.0182
44453,0.0182
44813,0.0182
46913,0.0182
74463,0.0182
74523,0.018
75483,0.018
42283,0.0178
44483,0.0178
48183,0.0178
75573,0.0178
141743,0.0176
43053,0.0176
45633,0.0176
73663,0.0176
74683,0.0176
76013,0.0176
143773,0.0174
73943,0.0172
75973,0.0172
143763,0.017
74453,0.017
77023,0.017
142643,0.0168
74583,0.0168
75823,0.0168
77853,0.0168
141973,0.0166
142543,0.0166
44043,0.0166
45433,0.0166
46963,0.0166
74143,0.0166
75623,0.0166
45343,0.0164
74253,0.0164
75773,0.0164
141263,0.0162
141663,0.0162
141823,0.0162
48753,0.0162
73333,0.0162
142473,0.016
44093,0.016
44243,0.016
47873,0.016
48433,0.016
74603,0.016
75613,0.0158
142973,0.0156
46173,0.0156
75103,0.0156
44893,0.0154
77383,0.0154
73313,0.0152
75563,0.0152
42303,0.015
43983,0.015
44053,0.015
44373,0.015
72883,0.015
75033,0.015
76143,0.015
76343,0.015
77583,0.015
141083,0.0146
45483,0.0146
47383,0.0146
74433,0.0146
75803,0.0146
43643,0.0144
43943,0.0144
45023,0.0144
73543,0.0144
141293,0.0142
142013,0.0142
168284,0.0142
45053,0.0142
48063,0.0142
74213,0.0142
74543,0.0142
43453,0.014
44223,0.014
45643,0.014
73363,0.014
75993,0.014
142693,0.0138
44783,0.0138
46433,0.0138
47363,0.0138
76513,0.0138
76563,0.0138
24903,0.0136
47203,0.0136
74183,0.0136
74493,0.0136
77463,0.0136
141203,0.0134
44863,0.0134
73343,0.0134
43573,0.0132
47353,0.0132
74753,0.0132
77873,0.0132
42663,0.013
42653,0.0128
45203,0.0128
77613,0.0128
142203,0.0126
44473,0.0126
45073,0.0126
46793,0.0126
74093,0.0126
76303,0.0126
44143,0.0124
46933,0.0124
142023,0.0122
142053,0.0122
42903,0.0122
45383,0.0122
46883,0.0122
76293,0.0122
42403,0.012
45123,0.0118
76323,0.0118
42473,0.0116
74443,0.0116
48303,0.0114
74553,0.0114
76313,0.0114
76353,0.0113
141953,0.0111
142823,0.0111
45143,0.0111
74313,0.0111
141243,0.0109
43413,0.0109
43913,0.0109
46273,0.0109
46673,0.0109
141273,0.0107
141733,0.0107
141873,0.0107
43973,0.0107
47373,0.0107
47603,0.0105
77133,0.0105
42443,0.0103
46153,0.0103
74223,0.0103
74263,0.0103
141073,0.0101
141943,0.0101
44423,0.0101
44503,0.0101
45243,0.0101
47853,0.0101
74663,0.0101
75053,0.0101
43693,0.0099
43803,0.0099
74983,0.0099
76453,0.0099
142703,0.0097
170694,0.0097
48863,0.0097
75633,0.0097
141233,0.0095
168554,0.0095
74633,0.0095
75583,0.0095
45923,0.0093
46873,0.0093
47063,0.0093
74063,0.0093
74953,0.0093
141683,0.0091
42523,0.0091
44133,0.0091
142263,0.0089
24993,0.0089
44173,0.0089
45153,0.0089
48653,0.0089
74713,0.0089
77773,0.0089
141803,0.0087
170334,0.0087
44933,0.0087
48703,0.0087
74563,0.0087
74613,0.0087
76273,0.0087
141223,0.0085
142683,0.0085
142963,0.0085
44203,0.0085
74783,0.0085
75593,0.0085
76283,0.0085
77063,0.0085
142463,0.0083
142483,0.0083
142533,0.0083
143803,0.0083
43713,0.0083
45593,0.0083
46723,0.0083
48123,0.0083
