track_id,weight
148474,1
148484,0.9748
148654,0.9244
148134,0.9223
148354,0.9223
148204,0.9034
148634,0.8761
148644,0.8277
148534,0.8214
148424,0.8025
148464,0.7773
148304,0.7395
148334,0.708
148174,0.666
148544,0.6282
148604,0.605
148504,0.584
148274,0.5651
148344,0.5462
148144,0.5252
148194,0.5252
148584,0.5126
148664,0.4874
148394,0.4685
148324,0.4496
148114,0.4475
148454,0.4433
148624,0.4244
148164,0.4055
148404,0.4055
148434,0.4013
148554,0.3971
148314,0.3887
148254,0.3866
148124,0.3845
148594,0.3782
148384,0.3739
148414,0.3655
148284,0.3592
148094,0.3424
148224,0.3172
148564,0.3067
148084,0.3046
148264,0.3046
148294,0.3025
148514,0.3025
148184,0.2941
148684,0.2941
148694,0.2773
148614,0.2731
148494,0.2689
148154,0.2542
148364,0.2542
148524,0.2542
148234,0.2479
148574,0.2395
148674,0.2353
148214,0.229
148444,0.229
148244,0.2269
148374,0.2269
148104,0.2227
179818,0.1639
179727,0.1471
179697,0.145
179786,0.145
179696,0.1366
179723,0.1366
179754,0.1324
179816,0.1261
179787,0.105
179750,0.0903
179756,0.0861
179729,0.084
179701,0.0756
179821,0.0756
179788,0.0714
179726,0.0651
179752,0.0609
179702,0.0588
179751,0.0588
179725,0.0567
179819,0.0567
179695,0.0546
179794,0.0546
179813,0.0546
179820,0.0546
179790,0.0525
179791,0.0525
179704,0.0504
179728,0.0462
179758,0.0462
179698,0.0441
179793,0.0399
179731,0.0378
179757,0.0378
179814,0.0378
179753,0.0357
179703,0.0336
179724,0.0336
179815,0.0336
179792,0.0294
179817,0.0273
149324,0.0252
179699,0.0252
179789,0.0252
179700,0.0231
179730,0.0231
179755,0.0231
147934,0.0084
148074,0.0084
160084,0.0084
108943,0.0063
147574,0.0063
147204,0.0042
147414,0.0042
148844,0.0042
141833,0.0021
146604,0.0021
146764,0.0021
147444,0.0021
147554,0.0021
147564,0.0021
147584,0.0021
147684,0.0021
147894,0.0021
147914,0.0021
148714,0.0021
148994,0.0021
149114,0.0021
154154,0.0021
154444,0.0021
155354,0.0021
158434,0.0021
159824,0.0021
159954,0.0021
160104,0.0021
168074,0.0021
179717,0.0021
179743,0.0021
179759,0.0021
37163,0.0021
79873,0.0021
