track_id,weight
40763,1
40713,0.8929
40043,0.8193
40263,0.8188
40033,0.7913
40473,0.615
40503,0.5788
9221,0.5415
30313,0.5349
40173,0.5063
39933,0.4887
40453,0.4882
40523,0.4289
40573,0.4168
40643,0.4047
9841,0.3992
40133,0.3377
40183,0.3256
32211,0.3229
32201,0.3218
40463,0.3196
40323,0.2921
33501,0.2878
39893,0.2845
40243,0.2801
159094,0.2762
40343,0.2751
33551,0.2713
10041,0.2619
40603,0.257
40723,0.2422
40483,0.2252
40633,0.2241
40833,0.2235
33561,0.2103
39953,0.2098
40433,0.2087
40583,0.2065
40333,0.2043
40383,0.1971
40283,0.179
40373,0.1774
40143,0.1768
40363,0.1757
29353,0.1702
40003,0.1686
40823,0.1576
40773,0.1499
40073,0.1461
39943,0.1444
35493,0.1422
40623,0.1389
32341,0.1384
40063,0.1384
40253,0.1373
39913,0.1334
39993,0.1285
7281,0.1263
40863,0.1252
30563,0.123
39983,0.123
40793,0.1197
40213,0.117
40423,0.117
30463,0.1159
30413,0.1115
32611,0.1109
40843,0.1093
33541,0.1076
30423,0.1049
40683,0.1027
32811,0.0994
32171,0.0988
39903,0.0967
40873,0.0967
35563,0.0956
39243,0.0939
40293,0.0939
40663,0.0928
40093,0.0923
40753,0.0912
159134,0.0879
40803,0.0857
25943,0.0851
30433,0.0851
30573,0.0851
40693,0.084
30453,0.0835
40703,0.0829
35483,0.0813
32431,0.0763
40403,0.0763
40883,0.0763
32241,0.0752
39263,0.0752
35573,0.0741
160234,0.0725
33511,0.0703
39613,0.0697
32851,0.0692
159144,0.0681
39353,0.0675
40023,0.0675
40813,0.0664
39433,0.0653
39253,0.0648
40393,0.0643
32801,0.0637
32451,0.0626
32601,0.0626
39963,0.061
159104,0.0604
24913,0.0604
32281,0.0604
40013,0.0599
39503,0.0588
30443,0.0582
40493,0.0582
40653,0.0566
32461,0.056
35473,0.056
32521,0.0549
40233,0.0549
40613,0.0549
30883,0.0533
32391,0.0533
32791,0.0527
32231,0.0522
40083,0.0522
159904,0.0483
39203,0.0483
32181,0.0472
32191,0.0467
32531,0.0467
39973,0.0467
30853,0.0456
40853,0.045
159924,0.0428
40203,0.0423
159114,0.0417
32471,0.0406
39233,0.0406
40223,0.0406
40783,0.0406
31671,0.0401
33601,0.0395
32301,0.0384
32551,0.0384
40673,0.0368
32491,0.0362
32541,0.0362
40733,0.0362
32221,0.0357
33521,0.0357
10061,0.0351
39883,0.0351
30553,0.0346
40123,0.034
40163,0.0335
40443,0.0329
9541,0.0329
30833,0.0324
40113,0.0324
40153,0.0319
7081,0.0313
9441,0.0313
39323,0.0308
9911,0.0308
160164,0.0302
39223,0.0291
39623,0.0291
40543,0.0291
40553,0.0291
40593,0.0286
7091,0.0286
10081,0.028
160084,0.028
33591,0.028
35463,0.028
40513,0.028
39303,0.0275
39403,0.0275
40563,0.0275
160024,0.0269
160044,0.0269
159864,0.0264
160204,0.0264
33531,0.0264
30863,0.0258
32331,0.0258
32371,0.0258
32821,0.0258
160014,0.0253
159984,0.0247
160074,0.0247
32831,0.0247
32841,0.0247
159124,0.0242
28813,0.0242
39193,0.0242
160064,0.0236
29333,0.0236
32251,0.0236
32311,0.0236
32361,0.0236
159874,0.0231
159934,0.0231
160134,0.0231
160174,0.0231
30503,0.0231
39413,0.0231
159914,0.0225
32581,0.0225
7251,0.0225
159154,0.022
39313,0.022
159954,0.0214
159994,0.0214
160094,0.0214
160124,0.0214
160144,0.0214
160154,0.0214
30523,0.0214
35503,0.0214
39483,0.0214
40413,0.0214
159964,0.0209
32381,0.0203
32421,0.0203
32781,0.0203
40533,0.0203
159084,0.0198
160184,0.0198
30613,0.0198
39523,0.0198
40193,0.0198
28823,0.0192
29293,0.0192
30633,0.0192
39293,0.0192
9481,0.0192
160114,0.0187
30493,0.0187
32621,0.0187
33611,0.0187
39463,0.0187
159884,0.0181
159974,0.0181
160034,0.0181
30403,0.0181
30623,0.0181
32591,0.0181
160004,0.0176
28843,0.0176
29233,0.0176
39543,0.0176
160104,0.017
29313,0.017
32441,0.017
40743,0.017
160214,0.0165
160244,0.0165
30483,0.0165
32321,0.0165
32351,0.0165
40103,0.0165
40273,0.0165
32401,0.0159
32571,0.0159
160054,0.0154
160224,0.0154
29273,0.0154
30593,0.0154
39273,0.0154
39533,0.0154
30583,0.0148
32411,0.0148
39213,0.0148
39593,0.0148
30873,0.0143
32481,0.0143
32511,0.0143
39363,0.0143
39453,0.0143
159944,0.0137
160194,0.0137
30393,0.0137
32291,0.0137
32561,0.0137
40353,0.0137
29343,0.0132
30603,0.0132
35583,0.0132
39383,0.0132
39603,0.0132
30533,0.0126
39283,0.0126
39343,0.0126
10021,0.0121
159894,0.0121
30473,0.0121
30543,0.0121
32271,0.0121
39393,0.0121
39493,0.0121
40053,0.0121
39583,0.0115
39923,0.0115
40303,0.0115
32261,0.011
39423,0.011
40313,0.0104
25953,0.0099
29243,0.0099
29253,0.0099
30843,0.0099
9251,0.0093
9741,0.0093
28853,0.0077
30513,0.0077
146764,0.0011
146794,0.0011
146804,0.0011
146824,0.0011
100703,0.0005
101513,0.0005
102413,0.0005
103053,0.0005
108023,0.0005
117273,0.0005
140583,0.0005
146434,0.0005
146514,0.0005
146604,0.0005
146614,0.0005
146634,0.0005
146664,0.0005
146704,0.0005
146874,0.0005
170334,0.0005
176544,0.0005
178844,0.0005
36963,0.0005
36993,0.0005
37153,0.0005
42243,0.0005
78953,0.0005
81913,0.0005
86973,0.0005
95303,0.0005
95993,0.0005
99993,0.0005
