track_id,weight
81863,1
82293,0.9233
81223,0.8791
82583,0.6976
81543,0.6578
82023,0.587
81703,0.5841
82383,0.5664
82463,0.4926
82573,0.4897
81213,0.4749
81583,0.472
81873,0.4661
82883,0.4602
81763,0.4469
82223,0.4336
81973,0.4012
82013,0.3879
81243,0.3717
82373,0.354
81943,0.326
81263,0.3156
81313,0.3127
82563,0.3112
81513,0.3068
81963,0.3038
81823,0.2979
81623,0.2906
82613,0.2891
81603,0.2743
81843,0.2684
81983,0.2684
81473,0.2655
82083,0.2655
81683,0.2507
81923,0.2493
81363,0.2463
81833,0.2375
81453,0.236
81853,0.2212
82413,0.2139
82193,0.2065
82593,0.2021
81273,0.1947
83233,0.1903
82183,0.1873
82623,0.1858
81803,0.1814
82343,0.1799
82053,0.174
82643,0.174
82543,0.1667
82323,0.1652
82333,0.1652
81693,0.1637
82783,0.1622
82003,0.1608
82243,0.1593
81163,0.1549
82043,0.1549
81673,0.1534
81193,0.1519
82033,0.1519
81883,0.1416
82603,0.1416
82473,0.1386
82533,0.1372
81793,0.1357
82523,0.1342
82743,0.1342
82953,0.1342
81343,0.1283
81503,0.1224
81743,0.1209
81953,0.1209
83213,0.1209
83343,0.1209
81993,0.1195
83293,0.1195
81813,0.118
82773,0.1165
81423,0.115
82483,0.1121
81183,0.1091
81303,0.1077
81613,0.1077
81633,0.1077
83323,0.1077
81773,0.1062
83263,0.1062
82653,0.1047
81233,0.1003
81573,0.1003
82923,0.0959
81933,0.0944
81373,0.0914
83053,0.0914
83283,0.0914
81383,0.0885
81733,0.0885
81203,0.087
82553,0.0841
83393,0.0826
81903,0.0811
82103,0.0811
81663,0.0796
83423,0.0782
82143,0.0767
81283,0.0723
81523,0.0723
81913,0.0723
83383,0.0693
81293,0.0678
82253,0.0678
82403,0.0664
82763,0.0664
82873,0.0664
82073,0.0649
82633,0.0649
82703,0.0649
81353,0.0634
83373,0.0634
81253,0.0619
82123,0.0619
82283,0.0619
82433,0.0619
82713,0.0619
83203,0.0619
82683,0.0605
83413,0.0605
82063,0.059
82803,0.059
81893,0.056
82443,0.056
81723,0.0546
82493,0.0546
82673,0.0546
82983,0.0546
83303,0.0531
81403,0.0516
81563,0.0501
82233,0.0472
83313,0.0472
82753,0.0457
82353,0.0442
82393,0.0442
82693,0.0442
82853,0.0442
83043,0.0442
83333,0.0442
82213,0.0428
82303,0.0428
83123,0.0428
82273,0.0413
82893,0.0413
81413,0.0398
82723,0.0383
83113,0.0383
83273,0.0383
83363,0.0383
81713,0.0369
82503,0.0369
82813,0.0369
83033,0.0369
81463,0.0354
81593,0.0354
82453,0.0354
83133,0.0354
81553,0.0339
82513,0.0339
82833,0.0339
81433,0.0324
81533,0.0324
81753,0.0324
81783,0.0324
82113,0.0324
82133,0.0324
82263,0.0324
82903,0.0324
82993,0.0324
83083,0.0324
83223,0.0324
81393,0.031
81483,0.031
81643,0.031
81653,0.031
82163,0.031
82173,0.031
82363,0.031
82733,0.031
81443,0.0295
82153,0.0295
82203,0.0295
82313,0.0295
82863,0.0295
82913,0.0295
83003,0.0295
81493,0.028
82823,0.028
82943,0.028
83243,0.028
82093,0.0265
83253,0.0265
83103,0.0236
81323,0.0221
83073,0.0221
82663,0.0192
83013,0.0192
83183,0.0192
82933,0.0177
81333,0.0162
82793,0.0162
83163,0.0147
83193,0.0133
82973,0.0118
82423,0.0103
82843,0.0103
83023,0.0103
83403,0.0103
82963,0.0088
83093,0.0088
83143,0.0088
83433,0.0088
148114,0.0074
148404,0.0074
148624,0.0074
83153,0.0074
83173,0.0074
148124,0.0059
148254,0.0059
148314,0.0059
148324,0.0059
148384,0.0059
148434,0.0059
148594,0.0059
83063,0.0059
83353,0.0059
106583,0.0015
107743,0.0015
131453,0.0015
157354,0.0015
161814,0.0015
39313,0.0015
